area,plot,date,day,observer,post_id,tree_id,species,position,nfwm,fwm,og,t,rb,sh,uk,totalcats,totalwm,wb,uknotes
extra,extra2,24/05/2023,144,lf,p6,p6_oakb,oak,6,30,0,7,0,9,0,0,46,30,0,NA
extra,extra2,27/05/2023,147,lm,p6,p6_oakb,oak,4,31,10,10,1,13,2,0,67,41,3,NA
extra,extra2,30/05/2023,150,gl,p6,p6_oakb,oak,6,16,3,7,1,2,0,0,29,19,4,NA
extra,extra2,04/06/2023,155,lm,p6,p6_oakb,oak,5,9,1,13,0,7,0,0,30,10,3,NA
extra,extra2,07/06/2023,158,ch,p6,p6_oakb,oak,1,1,1,3,0,3,0,2,10,2,4,NA
extra,extra2,14/06/2023,165,sr,p6,p6_oakb,oak,1,0,0,1,0,0,1,0,2,0,1,NA
extra,extra2,03/05/2023,123,lf,p6,p6_oakc,oak,36,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,p6,p6_oakc,oak,3,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p6,p6_oakc,oak,5,3,0,0,0,0,0,0,3,3,0,NA
extra,extra2,12/05/2023,132,ar,p6,p6_oakc,oak,26,1,0,1,0,0,0,0,2,1,0,NA
extra,extra2,15/05/2023,135,lf,p6,p6_oakc,oak,5,5,0,1,0,3,0,0,9,5,0,NA
extra,extra2,18/05/2023,138,lf,p6,p6_oakc,oak,4,6,1,3,0,6,0,0,16,7,0,NA
extra,extra2,21/05/2023,141,gl,p6,p6_oakc,oak,7,36,16,7,1,18,0,0,78,52,0,NA
extra,extra2,24/05/2023,144,lf,p6,p6_oakc,oak,5,21,0,16,0,11,0,0,48,21,2,NA
extra,extra2,27/05/2023,147,lm,p6,p6_oakc,oak,5,35,4,5,0,14,1,0,59,39,1,NA
extra,extra2,30/05/2023,150,gl,p6,p6_oakc,oak,5,6,1,8,0,8,1,0,24,7,2,NA
extra,extra2,04/06/2023,155,ch,p6,p6_oakc,oak,2,5,2,4,0,10,1,5,27,7,7,NA
extra,extra2,07/06/2023,158,gl,p6,p6_oakc,oak,1,0,0,2,0,4,0,0,6,0,9,NA
extra,extra2,14/06/2023,165,ch,p6,p6_oakc,oak,2,0,0,0,0,0,0,1,1,0,9,NA
extra,extra2,03/05/2023,123,lf,p6,p6_sycamore,sycamore,37,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,p6,p6_sycamore,sycamore,7,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p6,p6_sycamore,sycamore,4,0,0,0,0,0,0,0,0,0,3,NA
extra,extra2,12/05/2023,132,ar,p6,p6_sycamore,sycamore,27,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p6,p6_sycamore,sycamore,4,1,0,0,0,0,0,0,1,1,0,NA
extra,extra2,24/05/2023,144,lf,p6,p6_sycamore,sycamore,4,21,0,6,0,2,0,0,29,21,0,NA
extra,extra2,27/05/2023,147,lm,p6,p6_sycamore,sycamore,7,11,6,1,0,0,0,0,18,17,0,NA
extra,extra2,30/05/2023,150,gl,p6,p6_sycamore,sycamore,4,4,4,0,0,1,0,0,9,8,0,NA
extra,extra2,04/06/2023,155,lm,p6,p6_sycamore,sycamore,3,2,4,1,0,1,2,0,10,6,1,NA
extra,extra2,07/06/2023,158,ca,p6,p6_sycamore,sycamore,1,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,14/06/2023,165,lm,p6,p6_sycamore,sycamore,2,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,p7,p7_hazel,hazel,33,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,p7,p7_hazel,hazel,12,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p7,p7_hazel,hazel,8,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,p7,p7_hazel,hazel,23,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p7,p7_hazel,hazel,9,2,1,2,0,1,0,0,6,3,0,NA
extra,extra2,24/05/2023,144,lf,p7,p7_hazel,hazel,8,19,0,0,0,5,0,0,24,19,1,NA
extra,extra2,27/05/2023,147,lm,p7,p7_hazel,hazel,10,21,5,8,0,17,0,0,51,26,2,NA
extra,extra2,30/05/2023,150,gl,p7,p7_hazel,hazel,8,12,0,5,0,0,0,0,17,12,0,NA
extra,extra2,04/06/2023,155,ch,p7,p7_hazel,hazel,4,8,3,0,1,7,0,0,19,11,4,NA
extra,extra2,07/06/2023,158,ch,p7,p7_hazel,hazel,2,3,0,2,0,0,0,0,5,3,1,NA
extra,extra2,14/06/2023,165,lm,p7,p7_hazel,hazel,6,0,0,0,0,1,0,0,1,0,4,NA
extra,extra2,20/06/2023,171,lm,p7,p7_hazel,hazel,8,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,p7,p7_oaka,oak,31,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,p7,p7_oaka,oak,10,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p7,p7_oaka,oak,12,0,0,1,1,0,0,0,2,0,0,NA
extra,extra2,12/05/2023,132,ar,p7,p7_oaka,oak,19,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p7,p7_oaka,oak,12,4,2,0,1,3,0,0,10,6,0,NA
extra,extra2,18/05/2023,138,lf,p7,p7_oaka,oak,7,5,3,5,0,6,1,0,20,8,0,NA
extra,extra2,21/05/2023,141,ar,p7,p7_oaka,oak,9,5,0,5,0,0,0,0,10,5,0,NA
extra,extra2,24/05/2023,144,lf,p7,p7_oaka,oak,12,17,0,9,0,9,0,0,35,17,1,NA
extra,extra2,27/05/2023,147,lm,p7,p7_oaka,oak,9,46,5,31,0,35,1,0,118,51,0,NA
extra,extra2,30/05/2023,150,gl,p7,p7_oaka,oak,12,6,1,12,0,2,0,0,21,7,0,NA
extra,extra2,04/06/2023,155,ch,p7,p7_oaka,oak,3,9,3,6,1,13,6,0,38,12,0,NA
extra,extra2,07/06/2023,158,ca,p7,p7_oaka,oak,2,0,0,3,0,3,0,0,6,0,0,NA
extra,extra2,14/06/2023,165,sr,p7,p7_oaka,oak,2,0,0,1,0,1,0,0,2,0,0,NA
extra,extra2,20/06/2023,171,sr,p7,p7_oaka,oak,7,0,0,0,0,0,0,0,0,0,1,NA
extra,extra2,03/05/2023,123,lf,p7,p7_oakb,oak,29,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,p7,p7_oakb,oak,9,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p7,p7_oakb,oak,11,1,0,1,0,0,0,0,2,1,0,NA
extra,extra2,12/05/2023,132,ar,p7,p7_oakb,oak,20,0,1,2,0,0,0,0,3,1,0,NA
extra,extra2,15/05/2023,135,lf,p7,p7_oakb,oak,11,12,0,1,3,5,0,0,21,12,0,NA
extra,extra2,18/05/2023,138,lf,p7,p7_oakb,oak,6,9,1,6,0,2,0,0,18,10,0,NA
extra,extra2,21/05/2023,141,ar,p7,p7_oakb,oak,10,2,0,5,0,0,0,0,7,2,0,NA
extra,extra2,24/05/2023,144,lf,p7,p7_oakb,oak,11,24,0,10,1,22,1,0,58,24,0,NA
extra,extra2,27/05/2023,147,lm,p7,p7_oakb,oak,8,21,4,25,0,14,0,0,64,25,0,NA
extra,extra2,30/05/2023,150,gl,p7,p7_oakb,oak,11,9,1,6,0,3,0,0,19,10,0,NA
extra,extra2,04/06/2023,155,lm,p7,p7_oakb,oak,6,2,0,11,0,5,0,0,18,2,2,NA
extra,extra2,07/06/2023,158,lm,p7,p7_oakb,oak,4,2,0,7,0,3,0,0,12,2,0,NA
extra,extra2,14/06/2023,165,lm,p7,p7_oakb,oak,5,0,0,0,0,1,1,0,2,0,0,NA
extra,extra2,20/06/2023,171,lm,p7,p7_oakb,oak,7,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,p7,p7_oakc,oak,30,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,p7,p7_oakc,oak,8,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p7,p7_oakc,oak,10,0,0,1,0,1,0,0,2,0,0,NA
extra,extra2,12/05/2023,132,ar,p7,p7_oakc,oak,21,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p7,p7_oakc,oak,10,2,0,1,1,3,0,1,8,2,0,1green
extra,extra2,18/05/2023,138,lf,p7,p7_oakc,oak,5,4,3,1,0,3,0,0,11,7,0,NA
extra,extra2,21/05/2023,141,ar,p7,p7_oakc,oak,8,0,0,10,0,0,0,0,10,0,0,NA
extra,extra2,24/05/2023,144,lf,p7,p7_oakc,oak,10,23,0,2,0,6,0,0,31,23,0,NA
extra,extra2,27/05/2023,147,lm,p7,p7_oakc,oak,12,28,2,13,1,10,1,0,55,30,0,NA
extra,extra2,30/05/2023,150,gl,p7,p7_oakc,oak,10,6,5,7,0,3,0,0,21,11,0,NA
extra,extra2,04/06/2023,155,lm,p7,p7_oakc,oak,7,6,0,2,0,7,1,0,16,6,1,NA
extra,extra2,07/06/2023,158,sk,p7,p7_oakc,oak,1,1,0,1,1,1,0,0,4,1,1,NA
extra,extra2,14/06/2023,165,ch,p7,p7_oakc,oak,3,0,0,1,0,4,1,0,6,0,3,NA
extra,extra2,20/06/2023,171,sr,p7,p7_oakc,oak,8,0,0,2,0,0,0,0,2,0,1,NA
extra,extra2,03/05/2023,123,lf,p7,p7_sycamore,sycamore,32,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,p7,p7_sycamore,sycamore,11,0,0,0,1,0,0,0,1,0,0,NA
extra,extra2,09/05/2023,129,lf,p7,p7_sycamore,sycamore,9,0,0,1,0,0,0,0,1,0,1,NA
extra,extra2,12/05/2023,132,ar,p7,p7_sycamore,sycamore,22,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p7,p7_sycamore,sycamore,8,1,1,0,0,2,0,0,4,2,0,NA
extra,extra2,24/05/2023,144,lf,p7,p7_sycamore,sycamore,9,5,0,2,0,3,0,0,10,5,0,NA
extra,extra2,27/05/2023,147,lm,p7,p7_sycamore,sycamore,11,8,0,2,0,2,0,0,12,8,0,NA
extra,extra2,30/05/2023,150,gl,p7,p7_sycamore,sycamore,9,7,0,4,0,2,0,0,13,7,0,NA
extra,extra2,04/06/2023,155,lm,p7,p7_sycamore,sycamore,8,4,0,0,0,3,0,0,7,4,4,NA
extra,extra2,07/06/2023,158,gl,p7,p7_sycamore,sycamore,2,0,0,2,0,1,1,0,4,0,4,NA
extra,extra2,14/06/2023,165,sr,p7,p7_sycamore,sycamore,3,0,0,0,0,0,0,0,0,0,12,NA
extra,extra2,03/05/2023,123,lf,p8,p8_hazel,hazel,24,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,p8,p8_hazel,hazel,17,0,0,0,1,0,0,0,1,0,0,NA
extra,extra2,09/05/2023,129,lf,p8,p8_hazel,hazel,17,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,p8,p8_hazel,hazel,14,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p8,p8_hazel,hazel,17,0,0,0,0,0,0,0,0,0,2,NA
extra,extra2,21/05/2023,141,ar,p8,p8_hazel,hazel,14,0,0,1,0,0,0,0,1,0,0,NA
extra,extra2,24/05/2023,144,lf,p8,p8_hazel,hazel,17,1,1,0,0,1,1,0,4,2,0,NA
extra,extra2,27/05/2023,147,lm,p8,p8_hazel,hazel,17,3,2,0,0,3,0,0,8,5,0,NA
extra,extra2,30/05/2023,150,gl,p8,p8_hazel,hazel,17,6,0,1,0,0,0,0,7,6,0,NA
extra,extra2,04/06/2023,155,lm,p8,p8_hazel,hazel,12,8,4,1,0,0,0,0,13,12,1,NA
extra,extra2,07/06/2023,158,lm,p8,p8_hazel,hazel,5,4,3,0,0,0,0,0,7,7,2,NA
extra,extra2,14/06/2023,165,sr,p8,p8_hazel,hazel,5,0,0,0,0,0,0,0,0,0,2,NA
extra,extra2,20/06/2023,171,sr,p8,p8_hazel,hazel,4,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,p8,p8_oaka,oak,26,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,p8,p8_oaka,oak,15,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p8,p8_oaka,oak,15,1,0,0,0,1,0,0,2,1,0,NA
extra,extra2,12/05/2023,132,ar,p8,p8_oaka,oak,16,0,0,0,0,0,0,2,2,0,0,mushy
extra,extra2,15/05/2023,135,lf,p8,p8_oaka,oak,15,3,1,0,0,1,0,0,5,4,0,NA
extra,extra2,18/05/2023,138,lf,p8,p8_oaka,oak,10,9,1,2,0,5,0,0,17,10,0,NA
extra,extra2,21/05/2023,141,ar,p8,p8_oaka,oak,13,8,0,1,0,0,0,0,9,8,0,NA
extra,extra2,24/05/2023,144,lf,p8,p8_oaka,oak,15,25,15,23,0,12,0,0,75,40,0,NA
extra,extra2,27/05/2023,147,lm,p8,p8_oaka,oak,15,37,10,10,0,20,3,0,80,47,1,NA
extra,extra2,30/05/2023,150,gl,p8,p8_oaka,oak,15,6,0,5,0,2,0,1,14,6,7,1green
extra,extra2,04/06/2023,155,lm,p8,p8_oaka,oak,10,8,1,5,0,6,0,0,20,9,1,NA
extra,extra2,07/06/2023,158,gl,p8,p8_oaka,oak,3,7,0,7,0,3,0,0,17,7,3,NA
extra,extra2,14/06/2023,165,lm,p8,p8_oaka,oak,7,0,0,2,0,0,0,0,2,0,0,NA
extra,extra2,20/06/2023,171,lm,p8,p8_oaka,oak,6,0,0,0,0,0,1,0,1,0,0,NA
extra,extra2,03/05/2023,123,lf,p8,p8_oakb,oak,27,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,p8,p8_oakb,oak,14,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p8,p8_oakb,oak,14,0,1,0,0,0,0,0,1,1,0,NA
extra,extra2,12/05/2023,132,ar,p8,p8_oakb,oak,17,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p8,p8_oakb,oak,14,2,1,1,1,2,1,0,8,3,0,NA
extra,extra2,18/05/2023,138,lf,p8,p8_oakb,oak,9,12,6,1,0,5,0,0,24,18,0,NA
extra,extra2,21/05/2023,141,ar,p8,p8_oakb,oak,12,7,0,3,0,0,0,0,10,7,0,NA
extra,extra2,24/05/2023,144,lf,p8,p8_oakb,oak,14,24,0,7,0,10,0,0,41,24,0,NA
extra,extra2,27/05/2023,147,lm,p8,p8_oakb,oak,14,16,7,3,1,12,0,0,39,23,2,NA
extra,extra2,30/05/2023,150,gl,p8,p8_oakb,oak,14,5,0,4,0,4,0,0,13,5,1,NA
extra,extra2,04/06/2023,155,ch,p8,p8_oakb,oak,5,5,0,2,0,2,1,1,11,5,5,NA
extra,extra2,07/06/2023,158,ca,p8,p8_oakb,oak,3,0,0,2,0,1,0,1,4,0,0,NA
extra,extra2,14/06/2023,165,sr,p8,p8_oakb,oak,4,0,0,1,0,1,0,0,2,0,1,NA
extra,extra2,20/06/2023,171,sr,p8,p8_oakb,oak,6,0,0,0,0,0,0,0,0,0,1,NA
extra,extra2,03/05/2023,123,lf,p8,p8_oakc,oak,28,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,p8,p8_oakc,oak,13,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p8,p8_oakc,oak,13,3,1,3,0,2,0,0,9,4,0,NA
extra,extra2,12/05/2023,132,ar,p8,p8_oakc,oak,18,0,0,1,0,0,0,0,1,0,0,NA
extra,extra2,15/05/2023,135,lf,p8,p8_oakc,oak,13,6,2,1,1,2,1,0,13,8,0,NA
extra,extra2,18/05/2023,138,lf,p8,p8_oakc,oak,8,7,0,3,0,5,0,0,15,7,0,NA
extra,extra2,21/05/2023,141,ar,p8,p8_oakc,oak,11,12,0,9,0,1,0,0,22,12,0,NA
extra,extra2,24/05/2023,144,lf,p8,p8_oakc,oak,13,11,7,8,1,13,0,0,40,18,0,NA
extra,extra2,27/05/2023,147,lm,p8,p8_oakc,oak,13,30,5,16,2,29,2,0,84,35,0,NA
extra,extra2,30/05/2023,150,gl,p8,p8_oakc,oak,13,14,2,9,0,2,0,0,27,16,0,NA
extra,extra2,04/06/2023,155,lm,p8,p8_oakc,oak,9,2,0,4,0,3,0,0,9,2,0,NA
extra,extra2,07/06/2023,158,ch,p8,p8_oakc,oak,3,2,0,1,0,4,0,0,7,2,0,NA
extra,extra2,14/06/2023,165,ch,p8,p8_oakc,oak,4,0,0,3,0,5,0,0,8,0,0,NA
extra,extra2,20/06/2023,171,sr,p8,p8_oakc,oak,5,0,0,0,0,0,0,0,0,0,1,NA
extra,extra2,03/05/2023,123,lf,p8,p8_sycamore,sycamore,25,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,p8,p8_sycamore,sycamore,16,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p8,p8_sycamore,sycamore,16,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,p8,p8_sycamore,sycamore,15,0,0,1,0,1,0,0,2,0,0,NA
extra,extra2,15/05/2023,135,lf,p8,p8_sycamore,sycamore,16,3,1,0,0,0,0,0,4,4,0,NA
extra,extra2,24/05/2023,144,lf,p8,p8_sycamore,sycamore,16,16,9,4,0,2,1,0,32,25,0,NA
extra,extra2,27/05/2023,147,lm,p8,p8_sycamore,sycamore,16,21,4,7,0,9,0,0,41,25,0,NA
extra,extra2,30/05/2023,150,gl,p8,p8_sycamore,sycamore,16,11,4,4,0,1,0,0,20,15,0,NA
extra,extra2,04/06/2023,155,ch,p8,p8_sycamore,sycamore,6,5,3,1,0,10,0,0,19,8,1,NA
extra,extra2,07/06/2023,158,sk,p8,p8_sycamore,sycamore,3,0,1,1,0,0,0,0,2,1,2,NA
extra,extra2,14/06/2023,165,lm,p8,p8_sycamore,sycamore,8,1,1,0,0,2,0,0,4,2,1,NA
extra,extra2,20/06/2023,171,lm,p8,p8_sycamore,sycamore,5,0,0,0,0,1,0,0,1,0,1,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,20729,oak,1,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,19864,oak,2,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,19872,oak,3,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,14291,oak,4,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17028,oak,5,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,16682,oak,6,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17307a,oak,7,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17307b,oak,8,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17321a,oak,9,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17321b,oak,10,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,18178,oak,11,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17863,oak,12,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17893,oak,13,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17484,oak,14,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17907,oak,15,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,16091,oak,16,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,16106,oak,17,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,16180,oak,18,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,16089,oak,19,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,17115,oak,20,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,15160,oak,21,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,14511,oak,22,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,14510,oak,23,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,14158,oak,24,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,14128,oak,25,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,21184,oak,26,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,03/05/2023,123,gl,na,20400,oak,27,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,20729,oak,1,0,0,0,0,1,0,0,1,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,20400,oak,2,2,0,0,0,0,1,0,3,2,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,21184,oak,3,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,14128,oak,4,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,14511,oak,5,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,14510,oak,6,0,0,0,0,0,0,1,1,0,0,1green
forestgeo,forestgeo,07/05/2023,127,lm,na,14158,oak,7,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,15160,oak,8,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17115,oak,9,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17028,oak,10,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,16682,oak,11,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17307a,oak,12,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17307b,oak,13,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17321a,oak,14,0,0,2,0,0,0,0,2,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17321b,oak,15,0,0,0,0,1,0,0,1,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,18178,oak,16,0,0,1,0,2,0,0,3,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17863,oak,17,0,0,2,0,0,0,0,2,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17893,oak,18,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17907,oak,19,0,0,1,1,0,0,0,2,0,1,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,17484,oak,20,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,16180,oak,21,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,16106,oak,22,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,16091,oak,23,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,16089,oak,24,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,19864,oak,25,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,19872,oak,26,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,07/05/2023,127,lm,na,14291,oak,27,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,20729,oak,1,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,20400,oak,2,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,14291,oak,3,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,19872,oak,4,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,19864,oak,5,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17115,oak,6,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17028,oak,7,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,16682,oak,8,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17863,oak,9,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17893,oak,10,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17907,oak,11,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,18178,oak,12,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17321a,oak,13,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17321b,oak,14,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17307a,oak,15,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17307b,oak,16,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,16089,oak,17,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,16091,oak,18,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,16106,oak,19,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,16180,oak,20,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,17484,oak,21,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,14510,oak,22,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,14511,oak,23,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,14158,oak,24,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,15160,oak,25,0,0,0,0,0,0,0,0,0,0,NA
forestgeo,forestgeo,09/05/2023,129,ar,na,21184,oak,26,0,0,0,0,0,0,0,0,0,0,NA
